ticket_id,created_at,first_response_at,resolved_at,channel,category,subcategory,status,priority,summary,root_cause_tag,next_action
"CX-202608-0088","2026-08-24 11:04:18","2026-08-24 12:08:18","2026-08-24 18:46:55","채팅","가입·온보딩","초기 설정","해결","일반","가입 완료 후 초기 설정 메뉴 위치를 찾지 못함 (웹 이용)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0103","2026-08-24 11:25:51","2026-08-24 11:53:51","2026-08-26 22:17:01","이메일","가입·온보딩","사용 시작 방법","해결","일반","사용 시작 안내를 다시 볼 수 있는지 문의 (웹 이용)","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0178","2026-08-24 12:34:25","2026-08-24 13:14:25","2026-08-24 20:05:03","이메일","결제·환불","환불 기준","해결","일반","사용을 시작한 뒤에도 환불할 수 있는지 문의","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0222","2026-08-24 12:48:12","2026-08-24 14:36:12","2026-08-24 18:45:18","채팅","서비스 이용","기능 사용법","해결","일반","주요 기능을 처음 사용하는 순서를 문의","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록 결과 기록 및 재문의 여부 확인"
"CX-202608-0126","2026-08-24 13:12:00","","","이메일","결제·환불","결제수단 변경","미처리","일반","결제수단 변경 내용이 언제 적용되는지 문의","결제 설정 경로 확인 필요","결제수단 변경 경로와 적용 시점 안내"
"CX-202608-0333","2026-08-24 14:10:13","2026-08-24 16:06:13","2026-08-25 03:39:53","채팅","해지·변경","플랜 변경","해결","일반","이용 중인 플랜을 변경하면 언제 적용되는지 문의 (모바일 이용)","변경 조건 확인 필요","플랜 적용 시점과 차액 기준 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0081","2026-08-24 14:15:22","2026-08-24 14:50:22","","이메일","가입·온보딩","인증 완료","처리중","일반","가입 인증이 완료되었는지 확인 요청 (모바일 이용)","완료 상태 노출 확인 필요","인증 완료 상태와 후속 단계 안내"
"CX-202608-0228","2026-08-24 14:22:05","2026-08-24 15:08:05","2026-08-24 16:19:46","전화","서비스 이용","기능 사용법","해결","높음","이용 중인 기능의 기본 동작 방식을 확인 요청 (웹 이용)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록 결과 기록 및 재문의 여부 확인"
"CX-202608-0210","2026-08-24 15:31:40","2026-08-24 17:12:40","2026-08-25 02:00:20","앱 리뷰","서비스 이용","이용 방법","해결","높음","자주 사용하는 메뉴에 빠르게 접근하는 방법을 문의","사용 경로 확인 필요","이용 경로 안내 및 도움말 접근성 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0245","2026-08-24 16:56:09","2026-08-24 18:28:09","2026-08-25 13:48:50","이메일","서비스 이용","설정 변경","해결","일반","기본 설정으로 되돌리는 방법을 문의 (재이용)","설정 안내 경로 확인 필요","설정 저장 조건과 변경 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0066","2026-08-24 18:09:15","2026-08-24 19:01:15","","채팅","계정·접근","인증 오류","처리중","일반","인증번호를 입력했지만 인증이 완료되지 않음 (모바일 이용)","인증 전달 경로 확인 필요","인증 발송 이력과 만료 조건 확인"
"CX-202608-0305","2026-08-24 18:32:17","2026-08-24 20:22:17","2026-08-26 22:41:00","전화","오류·장애","접속 장애","해결","일반","접속 대기 화면이 계속 표시되어 확인 요청","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결 결과 기록 및 재문의 여부 확인"
"CX-202608-0166","2026-08-24 19:16:13","2026-08-25 10:33:13","2026-08-28 11:16:39","채팅","결제·환불","환불 진행상태","해결","일반","환불 접수 안내를 받았지만 다음 일정이 보이지 않음","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0180","2026-08-24 19:39:46","2026-08-24 20:06:46","2026-08-25 11:06:42","전화","결제·환불","결제 실패","해결","높음","결제 시도 후 서비스 이용 권한이 반영되지 않음 (모바일 이용)","결제 상태 확인 필요","승인 내역과 이용 권한 반영 상태 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0174","2026-08-24 19:49:10","2026-08-24 20:29:10","","채팅","결제·환불","중복 결제","처리중","긴급","재시도 후 승인 내역이 중복으로 보여 확인 요청 (모바일 이용)","중복 승인 여부 확인 필요","거래 식별값 대조 후 중복 여부 확인"
"CX-202608-0263","2026-08-24 20:10:15","2026-08-24 21:03:15","2026-08-25 21:11:57","전화","서비스 이용","기능 사용법","해결","일반","주요 기능을 처음 사용하는 순서를 문의 (이용 중 확인)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록 결과 기록 및 재문의 여부 확인"
"CX-202608-0340","2026-08-24 20:51:52","2026-08-24 22:10:52","","이메일","해지·변경","구독 해지","처리중","일반","구독 해지 메뉴로 이동하는 방법을 문의 (모바일 이용)","해지 안내 부족 가능성","해지 상태와 잔여 이용 기간 안내"
"CX-202608-0157","2026-08-24 21:01:40","2026-08-24 21:55:40","","채팅","결제·환불","환불 기준","처리중","일반","사용을 시작한 뒤에도 환불할 수 있는지 문의 (안내 확인 후)","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내"
"CX-202608-0185","2026-08-24 22:57:01","2026-08-25 06:43:01","2026-08-26 00:05:20","채팅","서비스 이용","이용 방법","해결","일반","중단한 작업을 이어서 진행할 수 있는지 문의 (모바일 이용)","사용 경로 확인 필요","이용 경로 안내 및 도움말 접근성 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0150","2026-08-25 08:54:11","2026-08-25 09:38:11","","전화","결제·환불","결제 실패","처리중","일반","승인 실패 안내 후 다시 결제해도 되는지 문의","결제 상태 확인 필요","승인 내역과 이용 권한 반영 상태 확인"
"CX-202608-0019","2026-08-25 09:34:53","2026-08-25 09:56:53","2026-08-26 09:21:09","채팅","계정·접근","비밀번호 재설정","해결","높음","재설정 링크를 눌러도 다시 로그인 화면으로 이동함","사용 경로 확인 필요","재설정 링크와 안내 절차 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0127","2026-08-25 10:02:38","2026-08-25 10:33:38","2026-08-26 21:32:24","채팅","결제·환불","환불 기준","해결","일반","환불 신청 기한과 제외 조건을 확인 요청 (모바일 이용)","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0268","2026-08-25 12:11:16","2026-08-25 16:19:16","2026-08-26 12:38:45","앱 리뷰","오류·장애","앱 오류","해결","일반","앱 실행 직후 종료되어 이용하지 못함 (첫 이용)","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청 결과 기록 및 재문의 여부 확인"
"CX-202608-0269","2026-08-25 13:11:52","2026-08-26 06:39:52","","전화","오류·장애","앱 오류","처리중","일반","앱을 다시 실행해도 같은 오류 안내가 나타남 (모바일 이용)","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청"
"CX-202608-0288","2026-08-25 13:39:40","2026-08-25 14:52:40","2026-08-26 23:37:29","이메일","오류·장애","기능 작동 오류","해결","일반","기능 실행 중 오류 안내가 나타나 작업을 멈춤","추가 로그 확인 필요","발생 시각과 재현 절차 확인 후 담당 이관 결과 기록 및 재문의 여부 확인"
"CX-202608-0028","2026-08-25 14:42:00","2026-08-25 15:16:00","2026-08-28 02:51:55","채팅","계정·접근","비밀번호 재설정","해결","높음","재설정 링크를 눌러도 다시 로그인 화면으로 이동함 (모바일 이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0083","2026-08-25 15:17:56","2026-08-25 22:31:56","2026-08-28 13:22:13","앱 리뷰","가입·온보딩","사용 시작 방법","해결","일반","가입 후 서비스를 어디서 시작하는지 문의","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0001","2026-08-25 15:49:26","2026-08-25 17:02:26","","전화","계정·접근","로그인 실패","처리중","높음","로그인 시도가 반복 실패해 이용을 시작하지 못함 (재이용)","인증 오류 확인 필요","인증 상태 및 오류 로그 확인"
"CX-202608-0146","2026-08-25 17:40:06","2026-08-26 03:15:06","2026-08-26 09:30:58","채팅","결제·환불","중복 결제","해결","높음","재시도 후 승인 내역이 중복으로 보여 확인 요청","중복 승인 여부 확인 필요","거래 식별값 대조 후 중복 여부 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0378","2026-08-25 17:58:59","2026-08-25 18:23:59","2026-08-27 11:55:57","채팅","정책·혜택","혜택 적용","해결","일반","혜택을 선택했지만 적용 표시가 나타나지 않음","혜택 상태 확인 필요","혜택 사용 이력과 적용 상태 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0165","2026-08-25 21:18:14","2026-08-25 22:11:14","2026-08-26 03:29:02","전화","결제·환불","환불 진행상태","해결","일반","환불 신청 후 처리 상태를 어디서 확인하는지 문의 (재이용)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0192","2026-08-25 22:58:30","2026-08-26 00:24:30","2026-08-26 04:06:47","전화","서비스 이용","설정 변경","해결","일반","변경한 설정이 다음 이용에도 유지되는지 문의 (웹 이용)","설정 안내 경로 확인 필요","설정 저장 조건과 변경 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0181","2026-08-26 09:11:43","2026-08-26 09:24:43","2026-08-26 21:14:58","채팅","결제·환불","환불 진행상태","해결","높음","환불 신청 후 처리 상태를 어디서 확인하는지 문의 (웹 이용)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0187","2026-08-26 09:53:09","2026-08-26 10:17:09","2026-08-27 02:07:26","이메일","서비스 이용","콘텐츠/기능 접근","해결","일반","일부 콘텐츠의 접근 조건이 궁금하다고 문의 (모바일 이용)","접근 조건 안내 확인 필요","이용 권한과 접근 조건 대조 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0232","2026-08-26 10:59:12","2026-08-26 11:41:12","","전화","서비스 이용","기능 사용법","처리중","일반","이용 중인 기능의 기본 동작 방식을 확인 요청 (안내 확인 후)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0115","2026-08-26 11:01:20","2026-08-26 12:09:20","2026-08-26 14:24:15","채팅","가입·온보딩","인증 완료","해결","일반","가입 인증이 완료되었는지 확인 요청","완료 상태 노출 확인 필요","인증 완료 상태와 후속 단계 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0348","2026-08-26 11:15:37","2026-08-26 14:28:37","2026-08-26 18:03:26","앱 리뷰","정책·혜택","프로모션","해결","일반","진행 중인 프로모션의 참여 조건을 문의 (웹 이용)","참여 조건 안내 확인 필요","프로모션 기간과 대상 조건 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0413","2026-08-26 12:04:13","2026-08-26 14:02:13","2026-08-26 18:28:24","이메일","기타","분류 필요","해결","일반","이전 안내의 후속 확인을 요청했으나 유형이 불명확함","추가 내용 확인 필요","문의 목적 확인 후 담당 및 세부유형 분류 결과 기록 및 재문의 여부 확인"
"CX-202608-0345","2026-08-26 12:27:07","2026-08-26 13:31:07","","채팅","해지·변경","구독 해지","처리중","일반","해지 신청이 정상 접수되었는지 확인 요청 (모바일 이용)","해지 안내 부족 가능성","해지 상태와 잔여 이용 기간 안내"
"CX-202608-0049","2026-08-26 12:41:42","2026-08-26 14:06:42","2026-08-28 19:52:46","이메일","계정·접근","인증 오류","해결","일반","인증번호를 입력했지만 인증이 완료되지 않음 (안내 확인 후)","인증 전달 경로 확인 필요","인증 발송 이력과 만료 조건 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0352","2026-08-26 15:34:59","2026-08-26 16:31:59","2026-08-28 23:54:28","채팅","정책·혜택","할인 조건","해결","일반","할인 적용 조건과 제외 대상을 문의 (첫 이용)","할인 조건 확인 필요","할인 적용 기준과 중복 조건 대조 결과 기록 및 재문의 여부 확인"
"CX-202608-0414","2026-08-26 16:09:01","2026-08-26 16:54:01","2026-08-27 02:51:38","이메일","기타","분류 필요","해결","일반","문의 내용의 담당 부서를 확인해 달라고 요청 (모바일 이용)","추가 내용 확인 필요","문의 목적 확인 후 담당 및 세부유형 분류 결과 기록 및 재문의 여부 확인"
"CX-202608-0026","2026-08-26 16:26:23","2026-08-26 18:25:23","2026-08-28 21:38:32","이메일","계정·접근","비밀번호 재설정","해결","일반","비밀번호를 변경한 뒤 로그인 방법을 다시 확인 요청 (웹 이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0056","2026-08-26 17:09:49","","","이메일","계정·접근","계정 정보 변경","미처리","일반","계정에 표시되는 기본 정보 변경 방법을 문의","안내 부족 가능성","정보 변경 경로와 인증 조건 안내"
"CX-202608-0366","2026-08-26 17:14:35","2026-08-26 18:12:35","2026-08-26 20:07:13","채팅","정책·혜택","혜택 적용","해결","일반","받은 혜택을 어디에서 사용하는지 문의 (첫 이용)","혜택 상태 확인 필요","혜택 사용 이력과 적용 상태 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0147","2026-08-26 17:21:40","2026-08-27 06:40:40","2026-08-28 11:51:23","채팅","결제·환불","결제 실패","해결","일반","결제 완료 화면이 나타나지 않아 이용을 진행하지 못함 (웹 이용)","결제 상태 확인 필요","승인 내역과 이용 권한 반영 상태 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0191","2026-08-26 17:34:36","2026-08-26 22:32:36","","앱 리뷰","서비스 이용","기능 사용법","처리중","일반","주요 기능을 처음 사용하는 순서를 문의 (안내 확인 후)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0183","2026-08-26 17:34:41","2026-08-27 01:09:41","2026-08-29 22:44:02","앱 리뷰","결제·환불","환불 기준","해결","일반","환불 가능한 금액이 어떻게 계산되는지 문의","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0394","2026-08-26 17:39:36","2026-08-26 18:01:36","2026-08-26 19:45:53","채팅","의견·요청","신규 기능 요청","해결","일반","자주 사용하는 설정을 저장하는 기능을 요청 (모바일 이용)","추가 수요 확인 필요","요청 목적 기록 및 기존 대안 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0246","2026-08-26 18:00:01","2026-08-26 19:52:01","2026-08-27 04:56:22","채팅","서비스 이용","설정 변경","해결","일반","설정 변경 후 적용 여부를 어디서 확인하는지 문의 (이용 중 확인)","설정 안내 경로 확인 필요","설정 저장 조건과 변경 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0327","2026-08-26 18:28:53","2026-08-26 20:10:53","2026-08-27 13:22:40","채팅","해지·변경","구독 해지","해결","일반","구독 해지 메뉴로 이동하는 방법을 문의","해지 안내 부족 가능성","해지 상태와 잔여 이용 기간 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0167","2026-08-26 19:15:58","2026-08-26 20:30:58","","전화","결제·환불","중복 결제","처리중","일반","결제 내역에 동일한 금액이 두 건 표시됨 (모바일 이용)","중복 승인 여부 확인 필요","거래 식별값 대조 후 중복 여부 확인"
"CX-202608-0391","2026-08-26 19:42:22","2026-08-26 20:01:22","","이메일","의견·요청","불편 의견","처리중","일반","메뉴 이름이 비슷해 구분하기 어렵다는 의견 (웹 이용)","탐색 불편 가능성","불편 발생 경로를 분류해 운영 검토 요청"
"CX-202608-0350","2026-08-26 21:01:33","2026-08-26 22:06:33","2026-08-27 09:28:23","전화","정책·혜택","프로모션","해결","일반","이전 참여 이력이 있어도 행사에 참여할 수 있는지 문의","참여 조건 안내 확인 필요","프로모션 기간과 대상 조건 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0302","2026-08-26 21:46:35","2026-08-26 22:10:35","2026-08-27 08:41:10","채팅","오류·장애","접속 장애","해결","긴급","서비스 화면이 열리지 않아 이용을 중단함 (이용 중 확인)","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결 결과 기록 및 재문의 여부 확인"
"CX-202608-0216","2026-08-26 22:32:06","2026-08-26 22:52:06","","전화","서비스 이용","기능 사용법","처리중","일반","주요 기능을 처음 사용하는 순서를 문의 (재이용)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0040","2026-08-26 22:35:19","2026-08-26 22:50:19","","전화","계정·접근","인증 오류","처리중","긴급","본인 인증 단계에서 다음 화면으로 넘어가지 않음","인증 전달 경로 확인 필요","인증 발송 이력과 만료 조건 확인"
"CX-202608-0311","2026-08-26 22:41:22","2026-08-26 23:15:22","","채팅","오류·장애","앱 오류","처리중","일반","앱에서 특정 메뉴를 열면 응답이 멈춤 (모바일 이용)","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청"
"CX-202608-0020","2026-08-27 08:02:25","2026-08-27 09:01:25","","채팅","계정·접근","로그인 실패","처리중","높음","정상 계정으로 로그인했지만 접속이 유지되지 않음 (이용 중 확인)","인증 오류 확인 필요","인증 상태 및 오류 로그 확인"
"CX-202608-0098","2026-08-27 10:27:47","2026-08-27 14:31:47","2026-08-27 22:02:55","앱 리뷰","가입·온보딩","사용 시작 방법","해결","일반","가입 후 서비스를 어디서 시작하는지 문의 (모바일 이용)","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0420","2026-08-27 10:45:45","2026-08-27 11:28:45","2026-08-28 05:34:43","전화","기타","분류 필요","해결","일반","여러 문의를 함께 접수해 세부 분류가 필요함 (모바일 이용)","추가 내용 확인 필요","문의 목적 확인 후 담당 및 세부유형 분류 결과 기록 및 재문의 여부 확인"
"CX-202608-0206","2026-08-27 12:39:22","2026-08-27 14:06:22","2026-08-28 04:50:02","전화","서비스 이용","콘텐츠/기능 접근","해결","일반","일부 콘텐츠의 접근 조건이 궁금하다고 문의 (첫 이용)","접근 조건 안내 확인 필요","이용 권한과 접근 조건 대조 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0131","2026-08-27 13:06:52","2026-08-27 14:07:52","","채팅","결제·환불","환불 기준","처리중","일반","환불 가능한 금액이 어떻게 계산되는지 문의 (이용 중 확인)","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내"
"CX-202608-0300","2026-08-27 13:51:46","2026-08-27 14:11:46","2026-08-28 09:55:08","채팅","오류·장애","기능 작동 오류","해결","일반","반복 실행해도 요청한 작업이 완료되지 않음 (첫 이용)","추가 로그 확인 필요","발생 시각과 재현 절차 확인 후 담당 이관 결과 기록 및 재문의 여부 확인"
"CX-202608-0280","2026-08-27 14:07:19","2026-08-27 14:26:19","2026-08-29 00:47:37","채팅","오류·장애","접속 장애","해결","긴급","서비스 화면이 열리지 않아 이용을 중단함","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결 결과 기록 및 재문의 여부 확인"
"CX-202608-0090","2026-08-27 17:27:57","2026-08-28 10:23:57","","앱 리뷰","가입·온보딩","초기 설정","처리중","일반","처음 이용할 때 필요한 설정 순서를 문의 (첫 이용)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토"
"CX-202608-0024","2026-08-27 18:07:22","2026-08-27 18:28:22","","이메일","계정·접근","로그인 실패","처리중","긴급","비밀번호 입력 후에도 로그인 화면으로 돌아옴 (이용 중 확인)","인증 오류 확인 필요","인증 상태 및 오류 로그 확인"
"CX-202608-0271","2026-08-27 18:39:23","2026-08-27 19:18:23","2026-08-28 16:14:34","이메일","오류·장애","접속 장애","해결","일반","연결이 끊겨 진행 중인 작업을 완료하지 못함","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결 결과 기록 및 재문의 여부 확인"
"CX-202608-0199","2026-08-27 19:46:57","2026-08-28 03:53:57","2026-08-28 21:20:15","이메일","서비스 이용","기능 사용법","해결","일반","도움말을 읽었지만 기능 실행 위치를 찾지 못함 (모바일 이용)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록 결과 기록 및 재문의 여부 확인"
"CX-202608-0285","2026-08-27 21:42:43","2026-08-27 22:14:43","","앱 리뷰","오류·장애","기능 작동 오류","처리중","긴급","반복 실행해도 요청한 작업이 완료되지 않음 (모바일 이용)","추가 로그 확인 필요","발생 시각과 재현 절차 확인 후 담당 이관"
"CX-202608-0169","2026-08-28 10:40:46","2026-08-28 11:47:46","","전화","결제·환불","결제 실패","처리중","일반","결제 시도 후 서비스 이용 권한이 반영되지 않음 (웹 이용)","결제 상태 확인 필요","승인 내역과 이용 권한 반영 상태 확인"
"CX-202608-0279","2026-08-28 15:26:36","2026-08-28 16:26:36","2026-08-29 00:15:32","이메일","오류·장애","앱 오류","해결","일반","앱에서 특정 메뉴를 열면 응답이 멈춤","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청 결과 기록 및 재문의 여부 확인"
"CX-202608-0052","2026-08-28 15:37:44","2026-08-28 17:36:44","","채팅","계정·접근","계정 정보 변경","처리중","높음","계정 정보 수정 메뉴의 위치를 찾지 못함 (모바일 이용)","안내 부족 가능성","정보 변경 경로와 인증 조건 안내"
"CX-202608-0386","2026-08-28 17:01:23","2026-08-28 17:59:23","2026-08-28 22:16:04","전화","의견·요청","신규 기능 요청","해결","높음","변경 사항을 미리 안내받는 기능을 제안 (모바일 이용)","추가 수요 확인 필요","요청 목적 기록 및 기존 대안 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0145","2026-08-28 18:22:31","2026-08-28 19:48:31","2026-08-29 00:52:21","채팅","결제·환불","환불 기준","해결","높음","사용을 시작한 뒤에도 환불할 수 있는지 문의 (모바일 이용)","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0161","2026-08-28 18:56:55","2026-08-28 19:50:55","2026-08-29 08:58:30","이메일","결제·환불","환불 진행상태","해결","일반","환불 신청 후 처리 상태를 어디서 확인하는지 문의 (모바일 이용)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0129","2026-08-28 19:00:26","2026-08-28 20:35:26","2026-08-31 08:12:04","채팅","결제·환불","환불 진행상태","해결","높음","환불 접수 안내를 받았지만 다음 일정이 보이지 않음 (모바일 이용)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0109","2026-08-28 19:06:31","2026-08-28 20:28:31","2026-08-29 12:30:21","이메일","가입·온보딩","초기 설정","해결","일반","가입 완료 후 초기 설정 메뉴 위치를 찾지 못함 (첫 이용)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0265","2026-08-28 19:17:50","2026-08-28 19:50:50","2026-08-29 23:22:02","이메일","오류·장애","앱 오류","해결","긴급","앱 실행 직후 종료되어 이용하지 못함 (모바일 이용)","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청 결과 기록 및 재문의 여부 확인"
"CX-202608-0177","2026-08-28 19:33:24","2026-08-28 19:51:24","2026-08-29 09:15:05","전화","결제·환불","환불 진행상태","해결","높음","환불 완료 안내와 실제 반영 시점의 차이를 문의","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0076","2026-08-28 19:56:58","2026-08-28 21:38:58","2026-08-29 07:15:11","전화","가입·온보딩","사용 시작 방법","해결","일반","가입 후 서비스를 어디서 시작하는지 문의 (첫 이용)","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0173","2026-08-28 21:49:33","2026-08-28 22:42:33","2026-08-31 15:13:32","전화","결제·환불","환불 기준","해결","일반","환불 가능한 금액이 어떻게 계산되는지 문의 (안내 확인 후)","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0286","2026-08-28 22:31:34","2026-08-28 22:56:34","2026-08-30 01:57:01","채팅","오류·장애","앱 오류","해결","일반","앱을 다시 실행해도 같은 오류 안내가 나타남 (첫 이용)","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청 결과 기록 및 재문의 여부 확인"
"CX-202608-0235","2026-08-29 09:28:51","2026-08-29 11:25:51","2026-08-31 11:46:07","이메일","서비스 이용","콘텐츠/기능 접근","해결","일반","현재 이용 상태에서 사용할 수 있는 메뉴를 문의","접근 조건 안내 확인 필요","이용 권한과 접근 조건 대조 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0411","2026-08-29 14:16:52","2026-08-29 15:19:52","2026-08-30 03:28:12","채팅","기타","일반 문의","해결","높음","이전 문의 내용을 다시 확인하는 경로를 문의","지원 경로 안내 확인 필요","지원 채널과 답변 확인 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0003","2026-08-29 14:37:46","2026-08-29 15:55:46","2026-08-30 03:12:34","이메일","계정·접근","비밀번호 재설정","해결","높음","비밀번호를 변경한 뒤 로그인 방법을 다시 확인 요청 (첫 이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0190","2026-08-29 16:28:28","2026-08-29 20:07:28","2026-08-30 12:41:24","앱 리뷰","서비스 이용","이용 방법","해결","일반","이용 이력을 다시 확인하는 방법을 문의 (모바일 이용)","사용 경로 확인 필요","이용 경로 안내 및 도움말 접근성 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0211","2026-08-29 18:48:41","2026-08-29 23:51:41","2026-08-30 22:08:41","앱 리뷰","서비스 이용","콘텐츠/기능 접근","해결","높음","이용 가능한 기능의 범위를 확인 요청 (첫 이용)","접근 조건 안내 확인 필요","이용 권한과 접근 조건 대조 후 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0061","2026-08-29 19:53:47","2026-08-30 07:29:47","2026-08-30 17:14:22","채팅","계정·접근","인증 오류","해결","일반","본인 인증 단계에서 다음 화면으로 넘어가지 않음 (첫 이용)","인증 전달 경로 확인 필요","인증 발송 이력과 만료 조건 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0295","2026-08-29 20:36:02","2026-08-30 15:50:02","","채팅","오류·장애","접속 장애","처리중","높음","연결이 끊겨 진행 중인 작업을 완료하지 못함 (모바일 이용)","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결"
"CX-202608-0101","2026-08-29 21:14:26","2026-08-29 23:25:26","2026-08-30 12:56:13","앱 리뷰","가입·온보딩","가입 절차","해결","일반","가입 도중 중단한 내용을 이어서 입력할 수 있는지 문의 (웹 이용)","가입 절차 안내 확인 필요","가입 단계와 필수 항목 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0303","2026-08-29 22:23:19","","","전화","오류·장애","앱 오류","미처리","높음","앱을 다시 실행해도 같은 오류 안내가 나타남","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청"
"CX-202608-0264","2026-08-29 22:48:40","2026-08-30 00:00:40","","채팅","서비스 이용","이용 방법","처리중","높음","자주 사용하는 메뉴에 빠르게 접근하는 방법을 문의 (재이용)","사용 경로 확인 필요","이용 경로 안내 및 도움말 접근성 검토"
